x y z n.x n.y n.z
0.384879 0.265625 0.71875 -0.80657 -0.583577 -0.0942514
0.375 0.279279 0.71875 -0.80657 -0.583577 -0.0942514
0.375 0.28125 0.706549 -0.80657 -0.583577 -0.0942514
0.3754 0.28125 0.703125 -0.80657 -0.583577 -0.0942514
0.399685 0.25 0.6875 -0.831272 -0.548163 -0.0922193
0.397952 0.25 0.703125 -0.831272 -0.548163 -0.0922193
0.390625 0.261111 0.703125 -0.831272 -0.548163 -0.0922193
0.390625 0.26374 0.6875 -0.831272 -0.548163 -0.0922193
0.398526 0.25 0.703125 -0.831913 -0.546712 -0.0950099
0.396741 0.25 0.71875 -0.831913 -0.546712 -0.0950099
0.390625 0.259307 0.71875 -0.831913 -0.546712 -0.0950099
0.390625 0.262023 0.703125 -0.831913 -0.546712 -0.0950099
0.390498 0.25 0.734375 -0.828762 -0.551059 -0.0974017
0.380109 0.265625 0.734375 -0.828762 -0.551059 -0.0974017
0.381945 0.265625 0.71875 -0.828762 -0.551059 -0.0974017
0.390625 0.252571 0.71875 -0.828762 -0.551059 -0.0974017
0.390625 0.25 0.733297 -0.828762 -0.551059 -0.0974017
0.389236 0.25 0.75 -0.827264 -0.552857 -0.0999197
0.378794 0.265625 0.75 -0.827264 -0.552857 -0.0999197
0.380681 0.265625 0.734375 -0.827264 -0.552857 -0.0999197
0.390625 0.250746 0.734375 -0.827264 -0.552857 -0.0999197
0.390625 0.25 0.738501 -0.827264 -0.552857 -0.0999197
0.385512 0.265625 0.71875 -0.805338 -0.584853 -0.0968355
0.383633 0.265625 0.734375 -0.805338 -0.584853 -0.0968355
0.375 0.277513 0.734375 -0.805338 -0.584853 -0.0968355
0.375 0.2801 0.71875 -0.805338 -0.584853 -0.0968355
0.384253 0.265625 0.734375 -0.806664 -0.582527 -0.0997789
0.382321 0.265625 0.75 -0.806664 -0.582527 -0.0997789
0.375 0.275762 0.75 -0.806664 -0.582527 -0.0997789
0.375 0.278439 0.734375 -0.806664 -0.582527 -0.0997789
0.397304 0.25 0.71875 -0.836073 -0.539747 -0.0982609
0.395467 0.25 0.734375 -0.836073 -0.539747 -0.0982609
0.390625 0.257501 0.734375 -0.836073 -0.539747 -0.0982609
0.390625 0.260345 0.71875 -0.836073 -0.539747 -0.0982609
0.395983 0.25 0.734375 -0.840022 -0.534498 -0.0931375
0.39425 0.25 0.75 -0.840022 -0.534498 -0.0931375
0.390625 0.255698 0.75 -0.840022 -0.534498 -0.0931375
0.390625 0.25842 0.734375 -0.840022 -0.534498 -0.0931375
0.380385 0.28125 0.6875 -0.795729 -0.599158 -0.0884636
0.378648 0.28125 0.703125 -0.795729 -0.599158 -0.0884636
0.375 0.286095 0.703125 -0.795729 -0.599158 -0.0884636
0.375 0.288402 0.6875 -0.795729 -0.599158 -0.0884636
0.26686 0.375 0.765625 -0.588324 -0.802162 -0.102035
0.26957 0.375 0.75 -0.588324 -0.802162 -0.102035
0.28125 0.366434 0.75 -0.588324 -0.802162 -0.102035
0.28125 0.364446 0.765625 -0.588324 -0.802162 -0.102035
0.26779 0.375 0.765625 -0.590202 -0.800443 -0.104656
0.28125 0.365075 0.765625 -0.590202 -0.800443 -0.104656
0.28125 0.363032 0.78125 -0.590202 -0.800443 -0.104656
0.265625 0.374553 0.78125 -0.590202 -0.800443 -0.104656
0.265625 0.375 0.777834 -0.590202 -0.800443 -0.104656
0.257771 0.375 0.796875 -0.56343 -0.819825 -0.102142
0.260604 0.375 0.78125 -0.56343 -0.819825 -0.102142
0.265625 0.371549 0.78125 -0.56343 -0.819825 -0.102142
0.265625 0.369602 0.796875 -0.56343 -0.819825 -0.102142
0.255499 0.375 0.8125 -0.554603 -0.824901 -0.109337
0.258579 0.375 0.796875 -0.554603 -0.824901 -0.109337
0.265625 0.370263 0.796875 -0.554603 -0.824901 -0.109337
0.265625 0.368192 0.8125 -0.554603 -0.824901 -0.109337
0.265991 0.375 0.78125 -0.592364 -0.798525 -0.107064
0.28125 0.363681 0.78125 -0.592364 -0.798525 -0.107064
0.28125 0.361586 0.796875 -0.592364 -0.798525 -0.107064
0.265625 0.373177 0.796875 -0.592364 -0.798525 -0.107064
0.265625 0.375 0.783276 -0.592364 -0.798525 -0.107064
0.265625 0.373918 0.796875 -0.594688 -0.796517 -0.109118
0.28125 0.362252 0.796875 -0.594688 -0.796517 -0.109118
0.28125 0.360111 0.8125 -0.594688 -0.796517 -0.109118
0.265625 0.371777 0.8125 -0.594688 -0.796517 -0.109118
0.303986 0.34375 0.765625 -0.666946 -0.738917 -0.0958404
0.306232 0.34375 0.75 -0.666946 -0.738917 -0.0958404
0.3125 0.338092 0.75 -0.666946 -0.738917 -0.0958404
0.3125 0.336066 0.765625 -0.666946 -0.738917 -0.0958404
0.30232 0.34375 0.78125 -0.66537 -0.740255 -0.096462
0.304585 0.34375 0.765625 -0.66537 -0.740255 -0.096462
0.3125 0.336636 0.765625 -0.66537 -0.740255 -0.096462
0.3125 0.3346 0.78125 -0.66537 -0.740255 -0.096462
0.30058 0.34375 0.796875 -0.66321 -0.741896 -0.0987069
0.302906 0.34375 0.78125 -0.66321 -0.741896 -0.0987069
0.3125 0.335173 0.78125 -0.66321 -0.741896 -0.0987069
0.3125 0.333095 0.796875 -0.66321 -0.741896 -0.0987069
0.298688 0.34375 0.8125 -0.660793 -0.742537 -0.109499
0.301277 0.34375 0.796875 -0.660793 -0.742537 -0.109499
0.3125 0.333763 0.796875 -0.660793 -0.742537 -0.109499
0.3125 0.331459 0.8125 -0.660793 -0.742537 -0.109499
0.286164 0.359375 0.765625 -0.624486 -0.775218 -0.0951511
0.288544 0.359375 0.75 -0.624486 -0.775218 -0.0951511
0.296875 0.352664 0.75 -0.624486 -0.775218 -0.0951511
0.296875 0.350746 0.765625 -0.624486 -0.775218 -0.0951511
0.284231 0.359375 0.78125 -0.621747 -0.776209 -0.104547
0.286859 0.359375 0.765625 -0.621747 -0.776209 -0.104547
0.296875 0.351352 0.765625 -0.621747 -0.776209 -0.104547
0.296875 0.349247 0.78125 -0.621747 -0.776209 -0.104547
0.295139 0.359375 0.75 -0.618688 -0.778979 -0.102062
0.292561 0.359375 0.765625 -0.618688 -0.778979 -0.102062
0.28125 0.368359 0.765625 -0.618688 -0.778979 -0.102062
0.28125 0.370406 0.75 -0.618688 -0.778979 -0.102062
0.293592 0.359375 0.765625 -0.611675 -0.784029 -0.105601
0.290894 0.359375 0.78125 -0.611675 -0.784029 -0.105601
0.28125 0.366899 0.78125 -0.611675 -0.784029 -0.105601
0.28125 0.369004 0.765625 -0.611675 -0.784029 -0.105601
0.312193 0.34375 0.75 -0.65431 -0.749341 -0.10181
0.309762 0.34375 0.765625 -0.65431 -0.749341 -0.10181
0.296875 0.355003 0.765625 -0.65431 -0.749341 -0.10181
0.296875 0.357126 0.75 -0.65431 -0.749341 -0.10181
0.310692 0.34375 0.765625 -0.650115 -0.752531 -0.105106
0.308166 0.34375 0.78125 -0.650115 -0.752531 -0.105106
0.296875 0.353504 0.78125 -0.650115 -0.752531 -0.105106
0.296875 0.355687 0.765625 -0.650115 -0.752531 -0.105106
0.282506 0.359375 0.796875 -0.626196 -0.772302 -0.106901
0.285174 0.359375 0.78125 -0.626196 -0.772302 -0.106901
0.296875 0.349888 0.78125 -0.626196 -0.772302 -0.106901
0.296875 0.347725 0.796875 -0.626196 -0.772302 -0.106901
0.283445 0.359375 0.796875 -0.62838 -0.770161 -0.1095
0.296875 0.348417 0.796875 -0.62838 -0.770161 -0.1095
0.296875 0.346195 0.8125 -0.62838 -0.770161 -0.1095
0.28125 0.358944 0.8125 -0.62838 -0.770161 -0.1095
0.28125 0.359375 0.809468 -0.62838 -0.770161 -0.1095
0.291727 0.359375 0.78125 -0.612647 -0.783968 -0.10029
0.289169 0.359375 0.796875 -0.612647 -0.783968 -0.10029
0.28125 0.365564 0.796875 -0.612647 -0.783968 -0.10029
0.28125 0.367563 0.78125 -0.612647 -0.783968 -0.10029
0.289973 0.359375 0.796875 -0.613805 -0.782617 -0.1037
0.287333 0.359375 0.8125 -0.613805 -0.782617 -0.1037
0.28125 0.364146 0.8125 -0.613805 -0.782617 -0.1037
0.28125 0.366216 0.796875 -0.613805 -0.782617 -0.1037
0.308942 0.34375 0.78125 -0.649197 -0.754307 -0.0977974
0.306588 0.34375 0.796875 -0.649197 -0.754307 -0.0977974
0.296875 0.35211 0.796875 -0.649197 -0.754307 -0.0977974
0.296875 0.354135 0.78125 -0.649197 -0.754307 -0.0977974
0.307277 0.34375 0.796875 -0.650383 -0.752794 -0.101508
0.304838 0.34375 0.8125 -0.650383 -0.752794 -0.101508
0.296875 0.35063 0.8125 -0.650383 -0.752794 -0.101508
0.296875 0.352737 0.796875 -0.650383 -0.752794 -0.101508
0.253468 0.375 0.828125 -0.562053 -0.819531 -0.111649
0.256571 0.375 0.8125 -0.562053 -0.819531 -0.111649
0.265625 0.368791 0.8125 -0.562053 -0.819531 -0.111649
0.265625 0.366662 0.828125 -0.562053 -0.819531 -0.111649
0.25134 0.375 0.84375 -0.564281 -0.81761 -0.114462
0.25451 0.375 0.828125 -0.564281 -0.81761 -0.114462
0.265625 0.367329 0.828125 -0.564281 -0.81761 -0.114462
0.265625 0.365141 0.84375 -0.564281 -0.81761 -0.114462
0.273449 0.359375 0.828125 -0.606261 -0.787973 -0.107449
0.276218 0.359375 0.8125 -0.606261 -0.787973 -0.107449
0.28125 0.355504 0.8125 -0.606261 -0.787973 -0.107449
0.28125 0.353373 0.828125 -0.606261 -0.787973 -0.107449
0.271425 0.359375 0.84375 -0.602363 -0.79084 -0.108312
0.274235 0.359375 0.828125 -0.602363 -0.79084 -0.108312
0.28125 0.354032 0.828125 -0.602363 -0.79084 -0.108312
0.28125 0.351892 0.84375 -0.602363 -0.79084 -0.108312
0.280232 0.359375 0.828125 -0.597012 -0.794476 -0.111286
0.265625 0.370351 0.828125 -0.597012 -0.794476 -0.111286
0.265625 0.37254 0.8125 -0.597012 -0.794476 -0.111286
0.28125 0.360799 0.8125 -0.597012 -0.794476 -0.111286
0.28125 0.359375 0.822664 -0.597012 -0.794476 -0.111286
0.28118 0.359375 0.828125 -0.59901 -0.792596 -0.113921
0.278208 0.359375 0.84375 -0.59901 -0.792596 -0.113921
0.265625 0.368885 0.84375 -0.59901 -0.792596 -0.113921
0.265625 0.371131 0.828125 -0.59901 -0.792596 -0.113921
0.252427 0.375 0.84375 -0.566278 -0.815822 -0.117317
0.265625 0.365839 0.84375 -0.566278 -0.815822 -0.117317
0.265625 0.363592 0.859375 -0.566278 -0.815822 -0.117317
0.25 0.374437 0.859375 -0.566278 -0.815822 -0.117317
0.25 0.375 0.855463 -0.566278 -0.815822 -0.117317
0.250327 0.375 0.859375 -0.568652 -0.813795 -0.119885
0.265625 0.36431 0.859375 -0.568652 -0.813795 -0.119885
0.265625 0.362009 0.875 -0.568652 -0.813795 -0.119885
0.25 0.372927 0.875 -0.568652 -0.813795 -0.119885
0.25 0.375 0.860927 -0.568652 -0.813795 -0.119885
0.269187 0.359375 0.859375 -0.597689 -0.793129 -0.117112
0.272248 0.359375 0.84375 -0.597689 -0.793129 -0.117112
0.28125 0.352591 0.84375 -0.597689 -0.793129 -0.117112
0.28125 0.350284 0.859375 -0.597689 -0.793129 -0.117112
0.267186 0.359375 0.875 -0.603096 -0.788651 -0.119603
0.270285 0.359375 0.859375 -0.603096 -0.788651 -0.119603
0.28125 0.35099 0.859375 -0.603096 -0.788651 -0.119603
0.28125 0.34862 0.875 -0.603096 -0.788651 -0.119603
0.279274 0.359375 0.84375 -0.597306 -0.79341 -0.117153
0.276209 0.359375 0.859375 -0.597306 -0.79341 -0.117153
0.265625 0.367343 0.859375 -0.597306 -0.79341 -0.117153
0.265625 0.36965 0.84375 -0.597306 -0.79341 -0.117153
0.27746 0.359375 0.859375 -0.588129 -0.799624 -0.121268
0.274239 0.359375 0.875 -0.588129 -0.799624 -0.121268
0.265625 0.36571 0.875 -0.588129 -0.799624 -0.121268
0.265625 0.36808 0.859375 -0.588129 -0.799624 -0.121268
0.289787 0.34375 0.84375 -0.646957 -0.754304 -0.11168
0.292484 0.34375 0.828125 -0.646957 -0.754304 -0.11168
0.296875 0.339984 0.828125 -0.646957 -0.754304 -0.11168
0.296875 0.33767 0.84375 -0.646957 -0.754304 -0.11168
0.297011 0.34375 0.828125 -0.664869 -0.738538 -0.111851
0.299639 0.34375 0.8125 -0.664869 -0.738538 -0.111851
0.3125 0.332172 0.8125 -0.664869 -0.738538 -0.111851
0.3125 0.329806 0.828125 -0.664869 -0.738538 -0.111851
0.297963 0.34375 0.828125 -0.667344 -0.73593 -0.114275
0.3125 0.330568 0.828125 -0.667344 -0.73593 -0.114275
0.3125 0.328141 0.84375 -0.667344 -0.73593 -0.114275
0.296875 0.34231 0.84375 -0.667344 -0.73593 -0.114275
0.296875 0.34375 0.834477 -0.667344 -0.73593 -0.114275
0.287915 0.34375 0.859375 -0.64506 -0.756107 -0.110457
0.29059 0.34375 0.84375 -0.64506 -0.756107 -0.110457
0.296875 0.338388 0.84375 -0.64506 -0.756107 -0.110457
0.296875 0.336106 0.859375 -0.64506 -0.756107 -0.110457
0.285938 0.34375 0.875 -0.642188 -0.758452 -0.111111
0.288641 0.34375 0.859375 -0.642188 -0.758452 -0.111111
0.296875 0.336779 0.859375 -0.642188 -0.758452 -0.111111
0.296875 0.33449 0.875 -0.642188 -0.758452 -0.111111
0.305023 0.328125 0.859375 -0.684353 -0.720393 -0.112673
0.307596 0.328125 0.84375 -0.684353 -0.720393 -0.112673
0.3125 0.323466 0.84375 -0.684353 -0.720393 -0.112673
0.3125 0.321022 0.859375 -0.684353 -0.720393 -0.112673
0.303231 0.328125 0.875 -0.683731 -0.721203 -0.111256
0.305774 0.328125 0.859375 -0.683731 -0.721203 -0.111256
0.3125 0.321748 0.859375 -0.683731 -0.721203 -0.111256
0.3125 0.319338 0.875 -0.683731 -0.721203 -0.111256
0.310668 0.328125 0.859375 -0.669253 -0.733804 -0.116753
0.296875 0.340705 0.859375 -0.669253 -0.733804 -0.116753
0.296875 0.343191 0.84375 -0.669253 -0.733804 -0.116753
0.3125 0.32894 0.84375 -0.669253 -0.733804 -0.116753
0.3125 0.328125 0.848873 -0.669253 -0.733804 -0.116753
0.311681 0.328125 0.859375 -0.666568 -0.735702 -0.120122
0.308865 0.328125 0.875 -0.666568 -0.735702 -0.120122
0.296875 0.338989 0.875 -0.666568 -0.735702 -0.120122
0.296875 0.34154 0.859375 -0.666568 -0.735702 -0.120122
0.281698 0.359375 0.8125 -0.630767 -0.767871 -0.11184
0.296875 0.346908 0.8125 -0.630767 -0.767871 -0.11184
0.296875 0.344632 0.828125 -0.630767 -0.767871 -0.11184
0.28125 0.357467 0.828125 -0.630767 -0.767871 -0.11184
0.28125 0.359375 0.815026 -0.630767 -0.767871 -0.11184
0.296015 0.34375 0.84375 -0.633272 -0.765485 -0.114015
0.28125 0.355965 0.84375 -0.633272 -0.765485 -0.114015
0.28125 0.358292 0.828125 -0.633272 -0.765485 -0.114015
0.296875 0.345366 0.828125 -0.633272 -0.765485 -0.114015
0.296875 0.34375 0.838973 -0.633272 -0.765485 -0.114015
0.28823 0.359375 0.8125 -0.614588 -0.781273 -0.109061
0.285457 0.359375 0.828125 -0.614588 -0.781273 -0.109061
0.28125 0.362685 0.828125 -0.614588 -0.781273 -0.109061
0.28125 0.364866 0.8125 -0.614588 -0.781273 -0.109061
0.30562 0.34375 0.8125 -0.650812 -0.751747 -0.106402
0.303065 0.34375 0.828125 -0.650812 -0.751747 -0.106402
0.296875 0.349109 0.828125 -0.650812 -0.751747 -0.106402
0.296875 0.351321 0.8125 -0.650812 -0.751747 -0.106402
0.303959 0.34375 0.828125 -0.650782 -0.75089 -0.112458
0.301259 0.34375 0.84375 -0.650782 -0.75089 -0.112458
0.296875 0.347549 0.84375 -0.650782 -0.75089 -0.112458
0.296875 0.34989 0.828125 -0.650782 -0.75089 -0.112458
0.294078 0.34375 0.859375 -0.634897 -0.763746 -0.116612
0.28125 0.354414 0.859375 -0.634897 -0.763746 -0.116612
0.28125 0.356799 0.84375 -0.634897 -0.763746 -0.116612
0.296875 0.34381 0.84375 -0.634897 -0.763746 -0.116612
0.296875 0.34375 0.844145 -0.634897 -0.763746 -0.116612
0.295159 0.34375 0.859375 -0.631272 -0.7662 -0.120143
0.292185 0.34375 0.875 -0.631272 -0.7662 -0.120143
0.28125 0.352759 0.875 -0.631272 -0.7662 -0.120143
0.28125 0.355209 0.859375 -0.631272 -0.7662 -0.120143
0.336066 0.3125 0.765625 -0.738917 -0.666946 -0.0958404
0.338092 0.3125 0.75 -0.738917 -0.666946 -0.0958404
0.34375 0.306232 0.75 -0.738917 -0.666946 -0.0958404
0.34375 0.303986 0.765625 -0.738917 -0.666946 -0.0958404
0.3346 0.3125 0.78125 -0.740255 -0.66537 -0.096462
0.336636 0.3125 0.765625 -0.740255 -0.66537 -0.096462
0.34375 0.304585 0.765625 -0.740255 -0.66537 -0.096462
0.34375 0.30232 0.78125 -0.740255 -0.66537 -0.096462
0.333095 0.3125 0.796875 -0.741896 -0.66321 -0.0987069
0.335173 0.3125 0.78125 -0.741896 -0.66321 -0.0987069
0.34375 0.302906 0.78125 -0.741896 -0.66321 -0.0987069
0.34375 0.30058 0.796875 -0.741896 -0.66321 -0.0987069
0.331459 0.3125 0.8125 -0.742537 -0.660793 -0.109499
0.333763 0.3125 0.796875 -0.742537 -0.660793 -0.109499
0.34375 0.301277 0.796875 -0.742537 -0.660793 -0.109499
0.34375 0.298688 0.8125 -0.742537 -0.660793 -0.109499
0.364446 0.28125 0.765625 -0.802162 -0.588324 -0.102035
0.366434 0.28125 0.75 -0.802162 -0.588324 -0.102035
0.375 0.26957 0.75 -0.802162 -0.588324 -0.102035
0.375 0.26686 0.765625 -0.802162 -0.588324 -0.102035
0.374553 0.265625 0.78125 -0.800443 -0.590202 -0.104656
0.363032 0.28125 0.78125 -0.800443 -0.590202 -0.104656
0.365075 0.28125 0.765625 -0.800443 -0.590202 -0.104656
0.375 0.26779 0.765625 -0.800443 -0.590202 -0.104656
0.375 0.265625 0.777834 -0.800443 -0.590202 -0.104656
0.369602 0.265625 0.796875 -0.819825 -0.56343 -0.102142
0.371549 0.265625 0.78125 -0.819825 -0.56343 -0.102142
0.375 0.260604 0.78125 -0.819825 -0.56343 -0.102142
0.375 0.257771 0.796875 -0.819825 -0.56343 -0.102142
0.368192 0.265625 0.8125 -0.824901 -0.554603 -0.109337
0.370263 0.265625 0.796875 -0.824901 -0.554603 -0.109337
0.375 0.258579 0.796875 -0.824901 -0.554603 -0.109337
0.375 0.255499 0.8125 -0.824901 -0.554603 -0.109337
0.373177 0.265625 0.796875 -0.798525 -0.592364 -0.107064
0.361586 0.28125 0.796875 -0.798525 -0.592364 -0.107064
0.363681 0.28125 0.78125 -0.798525 -0.592364 -0.107064
0.375 0.265991 0.78125 -0.798525 -0.592364 -0.107064
0.375 0.265625 0.783276 -0.798525 -0.592364 -0.107064
0.373918 0.265625 0.796875 -0.796517 -0.594688 -0.109118
0.371777 0.265625 0.8125 -0.796517 -0.594688 -0.109118
0.360111 0.28125 0.8125 -0.796517 -0.594688 -0.109118
0.362252 0.28125 0.796875 -0.796517 -0.594688 -0.109118
0.350746 0.296875 0.765625 -0.775218 -0.624486 -0.0951511
0.352664 0.296875 0.75 -0.775218 -0.624486 -0.0951511
0.359375 0.288544 0.75 -0.775218 -0.624486 -0.0951511
0.359375 0.286164 0.765625 -0.775218 -0.624486 -0.0951511
0.349247 0.296875 0.78125 -0.776209 -0.621747 -0.104547
0.351352 0.296875 0.765625 -0.776209 -0.621747 -0.104547
0.359375 0.286859 0.765625 -0.776209 -0.621747 -0.104547
0.359375 0.284231 0.78125 -0.776209 -0.621747 -0.104547
0.357126 0.296875 0.75 -0.749341 -0.65431 -0.10181
0.355003 0.296875 0.765625 -0.749341 -0.65431 -0.10181
0.34375 0.309762 0.765625 -0.749341 -0.65431 -0.10181
0.34375 0.312193 0.75 -0.749341 -0.65431 -0.10181
0.355687 0.296875 0.765625 -0.752531 -0.650115 -0.105106
0.353504 0.296875 0.78125 -0.752531 -0.650115 -0.105106
0.34375 0.308166 0.78125 -0.752531 -0.650115 -0.105106
0.34375 0.310692 0.765625 -0.752531 -0.650115 -0.105106
0.370406 0.28125 0.75 -0.778979 -0.618688 -0.102062
0.368359 0.28125 0.765625 -0.778979 -0.618688 -0.102062
0.359375 0.292561 0.765625 -0.778979 -0.618688 -0.102062
0.359375 0.295139 0.75 -0.778979 -0.618688 -0.102062
0.369004 0.28125 0.765625 -0.784029 -0.611675 -0.105601
0.366899 0.28125 0.78125 -0.784029 -0.611675 -0.105601
0.359375 0.290894 0.78125 -0.784029 -0.611675 -0.105601
0.359375 0.293592 0.765625 -0.784029 -0.611675 -0.105601
0.347725 0.296875 0.796875 -0.772302 -0.626196 -0.106901
0.349888 0.296875 0.78125 -0.772302 -0.626196 -0.106901
0.359375 0.285174 0.78125 -0.772302 -0.626196 -0.106901
0.359375 0.282506 0.796875 -0.772302 -0.626196 -0.106901
0.358944 0.28125 0.8125 -0.770161 -0.62838 -0.1095
0.346195 0.296875 0.8125 -0.770161 -0.62838 -0.1095
0.348417 0.296875 0.796875 -0.770161 -0.62838 -0.1095
0.359375 0.283445 0.796875 -0.770161 -0.62838 -0.1095
0.359375 0.28125 0.809468 -0.770161 -0.62838 -0.1095
0.354135 0.296875 0.78125 -0.754307 -0.649197 -0.0977974
0.35211 0.296875 0.796875 -0.754307 -0.649197 -0.0977974
0.34375 0.306588 0.796875 -0.754307 -0.649197 -0.0977974
0.34375 0.308942 0.78125 -0.754307 -0.649197 -0.0977974
0.352737 0.296875 0.796875 -0.752794 -0.650383 -0.101508
0.35063 0.296875 0.8125 -0.752794 -0.650383 -0.101508
0.34375 0.304838 0.8125 -0.752794 -0.650383 -0.101508
0.34375 0.307277 0.796875 -0.752794 -0.650383 -0.101508
0.367563 0.28125 0.78125 -0.783968 -0.612647 -0.10029
0.365564 0.28125 0.796875 -0.783968 -0.612647 -0.10029
0.359375 0.289169 0.796875 -0.783968 -0.612647 -0.10029
0.359375 0.291727 0.78125 -0.783968 -0.612647 -0.10029
0.366216 0.28125 0.796875 -0.782617 -0.613805 -0.1037
0.364146 0.28125 0.8125 -0.782617 -0.613805 -0.1037
0.359375 0.287333 0.8125 -0.782617 -0.613805 -0.1037
0.359375 0.289973 0.796875 -0.782617 -0.613805 -0.1037
0.33767 0.296875 0.84375 -0.754304 -0.646957 -0.11168
0.339984 0.296875 0.828125 -0.754304 -0.646957 -0.11168
0.34375 0.292484 0.828125 -0.754304 -0.646957 -0.11168
0.34375 0.289787 0.84375 -0.754304 -0.646957 -0.11168
0.329806 0.3125 0.828125 -0.738538 -0.664869 -0.111851
0.332172 0.3125 0.8125 -0.738538 -0.664869 -0.111851
0.34375 0.299639 0.8125 -0.738538 -0.664869 -0.111851
0.34375 0.297011 0.828125 -0.738538 -0.664869 -0.111851
0.34231 0.296875 0.84375 -0.73593 -0.667344 -0.114275
0.328141 0.3125 0.84375 -0.73593 -0.667344 -0.114275
0.330568 0.3125 0.828125 -0.73593 -0.667344 -0.114275
0.34375 0.297963 0.828125 -0.73593 -0.667344 -0.114275
0.34375 0.296875 0.834477 -0.73593 -0.667344 -0.114275
0.321022 0.3125 0.859375 -0.720393 -0.684353 -0.112673
0.323466 0.3125 0.84375 -0.720393 -0.684353 -0.112673
0.328125 0.307596 0.84375 -0.720393 -0.684353 -0.112673
0.328125 0.305023 0.859375 -0.720393 -0.684353 -0.112673
0.319338 0.3125 0.875 -0.721203 -0.683731 -0.111256
0.321748 0.3125 0.859375 -0.721203 -0.683731 -0.111256
0.328125 0.305774 0.859375 -0.721203 -0.683731 -0.111256
0.328125 0.303231 0.875 -0.721203 -0.683731 -0.111256
0.336106 0.296875 0.859375 -0.756107 -0.64506 -0.110457
0.338388 0.296875 0.84375 -0.756107 -0.64506 -0.110457
0.34375 0.29059 0.84375 -0.756107 -0.64506 -0.110457
0.34375 0.287915 0.859375 -0.756107 -0.64506 -0.110457
0.33449 0.296875 0.875 -0.758452 -0.642188 -0.111111
0.336779 0.296875 0.859375 -0.758452 -0.642188 -0.111111
0.34375 0.288641 0.859375 -0.758452 -0.642188 -0.111111
0.34375 0.285938 0.875 -0.758452 -0.642188 -0.111111
0.343191 0.296875 0.84375 -0.733804 -0.669253 -0.116753
0.340705 0.296875 0.859375 -0.733804 -0.669253 -0.116753
0.328125 0.310668 0.859375 -0.733804 -0.669253 -0.116753
0.328125 0.3125 0.848873 -0.733804 -0.669253 -0.116753
0.32894 0.3125 0.84375 -0.733804 -0.669253 -0.116753
0.34154 0.296875 0.859375 -0.735702 -0.666568 -0.120122
0.338989 0.296875 0.875 -0.735702 -0.666568 -0.120122
0.328125 0.308865 0.875 -0.735702 -0.666568 -0.120122
0.328125 0.311681 0.859375 -0.735702 -0.666568 -0.120122
0.353373 0.28125 0.828125 -0.787973 -0.606261 -0.107449
0.355504 0.28125 0.8125 -0.787973 -0.606261 -0.107449
0.359375 0.276218 0.8125 -0.787973 -0.606261 -0.107449
0.359375 0.273449 0.828125 -0.787973 -0.606261 -0.107449
0.351892 0.28125 0.84375 -0.79084 -0.602363 -0.108312
0.354032 0.28125 0.828125 -0.79084 -0.602363 -0.108312
0.359375 0.274235 0.828125 -0.79084 -0.602363 -0.108312
0.359375 0.271425 0.84375 -0.79084 -0.602363 -0.108312
0.366662 0.265625 0.828125 -0.819531 -0.562053 -0.111649
0.368791 0.265625 0.8125 -0.819531 -0.562053 -0.111649
0.375 0.256571 0.8125 -0.819531 -0.562053 -0.111649
0.375 0.253468 0.828125 -0.819531 -0.562053 -0.111649
0.365141 0.265625 0.84375 -0.81761 -0.564281 -0.114462
0.367329 0.265625 0.828125 -0.81761 -0.564281 -0.114462
0.375 0.25451 0.828125 -0.81761 -0.564281 -0.114462
0.375 0.25134 0.84375 -0.81761 -0.564281 -0.114462
0.37254 0.265625 0.8125 -0.794476 -0.597012 -0.111286
